time,frequency
00:00,98.10941
00:00,98.11467
00:00,203.9077
00:00,202.43207
00:00,199.79848
00:00,198.91487
00:00,98.11363
00:00,98.115234
00:00,98.11767
00:00,98.117455
00:00,196.5823
00:00,195.89781
00:00,196.25981
00:00,196.60262
00:00,196.43163
00:00,196.22174
00:00,196.63264
00:00,197.6965
00:00,198.87117
00:00,199.56439
00:00,199.27074
00:00,198.44063
00:00,198.22379
00:00,198.79137
00:00,199.53806
00:00,199.94284
00:00,199.75978
00:00,199.19914
00:00,199.00668
00:00,199.2984
00:00,199.48453
00:00,198.95525
00:00,198.09201
00:00,197.73033
00:00,198.01123
00:00,198.4767
00:00,198.52415
00:00,197.8037
00:00,196.82893
00:00,196.38696
00:00,196.48582
00:00,196.66138
00:00,196.5947
00:00,196.45778
00:00,196.61844
00:00,197.18076
00:00,197.8686
00:00,198.28635
00:00,198.15788
00:00,197.71872
00:00,197.56491
00:00,197.8731
00:00,198.33125
00:00,198.58858
00:00,198.49933
00:00,198.21657
00:00,198.12488
00:00,198.30539
00:00,198.43163
00:00,198.15164
00:00,197.6344
00:00,197.37064
00:00,197.52112
00:00,197.82916
00:00,197.89655
00:00,197.48953
00:00,196.86658
00:00,196.52202
00:00,196.54851
00:00,196.67172
00:00,196.64572
00:00,196.54306
00:00,196.61523
00:00,196.97688
00:00,197.4636
00:00,197.78627
00:00,197.73524
00:00,197.43985
00:00,197.30098
00:00,197.49101
00:00,197.82205
00:00,198.02695
00:00,197.98557
00:00,197.7989
00:00,197.72675
00:00,197.85034
00:00,197.95744
00:00,197.7904
00:00,197.42418
00:00,197.202
00:00,197.28403
00:00,197.51399
00:00,197.59503
00:00,197.33554
00:00,196.88098
00:00,196.5886
00:00,196.57892
00:00,196.6739
00:00,196.6699
00:00,196.58879
00:00,196.3574
00:00,196.28764
00:00,196.7537
00:00,197.3109
00:00,197.47452
00:00,197.27972
00:00,197.07806
00:00,197.10461
00:00,197.41173
00:00,197.73106
00:00,197.67804
00:00,197.38512
00:00,197.38582
00:00,197.60226
00:00,197.7719
00:00,197.73015
00:00,197.32216
00:00,196.79375
00:00,196.50192
00:00,196.57858
00:00,196.79875
00:00,196.80205
00:00,196.42673
00:00,195.9288
00:00,195.65671
00:00,195.68724
00:00,195.80887
00:00,195.82089
00:00,195.76144
00:00,195.85889
00:00,196.22174
00:00,196.69331
00:00,196.97227
00:00,196.86246
00:00,196.5706
00:00,196.49863
00:00,196.79266
00:00,197.2655
00:00,197.63174
00:00,197.6848
00:00,197.5623
00:00,197.58446
00:00,197.75505
00:00,197.7569
00:00,197.38785
00:00,196.85391
00:00,196.5177
00:00,196.55429
00:00,196.77606
00:00,196.82338
00:00,196.48901
00:00,195.98459
00:00,195.67274
00:00,195.673
00:00,195.79749
00:00,195.8265
00:00,195.76491
00:00,195.83087
00:00,196.16441
00:00,196.63771
00:00,196.95787
00:00,196.89453
00:00,196.60223
00:00,196.48627
00:00,196.74004
00:00,197.20662
00:00,197.60112
00:00,197.69478
00:00,197.575
00:00,197.57004
00:00,197.73602
00:00,197.77773
00:00,197.45168
00:00,196.91768
00:00,196.53969
00:00,196.53293
00:00,196.75078
00:00,196.83826
00:00,196.54883
00:00,196.04385
00:00,195.69408
00:00,195.6608
00:00,195.78427
00:00,195.8304
00:00,195.77051
00:00,195.80753
00:00,196.10965
00:00,196.5797
00:00,196.9366
00:00,196.92245
00:00,196.63715
00:00,196.48029
00:00,196.6907
00:00,197.1457
00:00,197.56487
00:00,197.70047
00:00,197.58943
00:00,197.55838
00:00,197.71458
00:00,197.79176
00:00,197.51146
00:00,196.98383
00:00,196.56767
00:00,196.51505
00:00,196.72261
00:00,196.84586
00:00,196.60449
00:00,196.10571
00:00,195.721
00:00,195.65123
00:00,195.76982
00:00,195.83247
00:00,195.77792
00:00,195.78893
00:00,196.05801
00:00,196.51973
00:00,196.9088
00:00,196.94537
00:00,196.67438
00:00,196.48102
00:00,196.64557
00:00,197.0842
00:00,197.52333
00:00,197.7012
00:00,197.60497
00:00,197.54971
00:00,197.69138
00:00,197.79904
00:00,197.56644
00:00,197.05171
00:00,196.6024
00:00,196.50201
00:00,196.69336
00:00,196.84709
00:00,196.65578
00:00,196.16994
00:00,195.75334
00:00,195.64456
00:00,195.754
00:00,195.83217
00:00,195.78595
00:00,195.77449
00:00,196.00906
00:00,196.4588
00:00,196.87482
00:00,196.96272
00:00,196.71272
00:00,196.48834
00:00,196.6051
00:00,197.02258
00:00,197.47739
00:00,197.69739
00:00,197.62187
00:00,197.54488
00:00,197.66827
00:00,197.801
00:00,197.61716
00:00,197.12086
00:00,196.64291
00:00,196.49379
00:00,196.66371
00:00,196.84294
00:00,196.70189
00:00,196.23491
00:00,195.79062
00:00,195.64145
00:00,195.7373
00:00,195.82945
00:00,195.79475
00:00,195.76434
00:00,195.96385
00:00,196.39726
00:00,196.8356
00:00,196.97487
00:00,196.75174
00:00,196.50049
00:00,196.5693
00:00,196.96185
00:00,197.42836
00:00,197.68849
00:00,197.639
00:00,197.54428
00:00,197.64558
00:00,197.79707
00:00,197.66245
00:00,197.19067
00:00,196.68898
00:00,196.49042
00:00,196.63368
00:00,196.8328
00:00,196.74187
00:00,196.30052
00:00,195.83429
00:00,195.64398
00:00,195.72186
00:00,195.8257
00:00,195.80434
00:00,195.75955
00:00,195.92354
00:00,196.33572
00:00,196.79103
00:00,196.98018
00:00,196.79025
00:00,196.5183
00:00,196.5387
00:00,196.90224
00:00,197.3752
00:00,197.67381
00:00,197.6553
00:00,197.54684
00:00,197.6239
00:00,197.78844
00:00,197.70204
00:00,197.2597
00:00,196.74069
00:00,196.49348
00:00,196.60497
00:00,196.8177
00:00,196.77585
00:00,196.36584
00:00,195.8821
00:00,195.65054
00:00,195.706
00:00,195.81909
00:00,195.81287
00:00,195.75768
00:00,195.8871
00:00,196.2757
00:00,196.74225
00:00,196.97896
00:00,196.82759
00:00,196.54207
00:00,196.51453
00:00,196.84464
00:00,197.31996
00:00,197.65375
00:00,197.6701
00:00,197.55307
00:00,197.60399
00:00,197.7751
00:00,197.7351
00:00,197.32788
00:00,196.7972
00:00,196.5031
00:00,196.57819
00:00,196.7989
00:00,196.80385
00:00,196.4301
00:00,195.93347
00:00,195.66084
00:00,195.68982
00:00,195.80951
00:00,195.81961
00:00,195.75809
00:00,195.85417
00:00,196.21696
00:00,196.69003
00:00,196.9714
00:00,196.86311
00:00,196.57053
00:00,196.4966
00:00,196.78938
00:00,197.26237
00:00,197.62804
00:00,197.68265
00:00,197.56252
00:00,197.58641
00:00,197.75845
00:00,197.76212
00:00,197.39426
00:00,196.85777
00:00,196.51842
00:00,196.55345
00:00,196.77585
00:00,196.82472
00:00,196.4924
00:00,195.98912
00:00,195.6772
00:00,195.67607
00:00,195.79846
00:00,195.82556
00:00,195.76196
00:00,195.82634
00:00,196.15974
00:00,196.63402
00:00,196.95596
00:00,196.89447
00:00,196.6024
00:00,196.48505
00:00,196.73685
00:00,197.20209
00:00,197.59653
00:00,197.6918
00:00,197.57405
00:00,197.57092
00:00,197.73877
00:00,197.78244
00:00,197.45682
00:00,196.92154
00:00,196.54115
00:00,196.53276
00:00,196.75002
00:00,196.83882
00:00,196.55215
00:00,196.04869
00:00,195.699
00:00,195.66425
00:00,195.78595
00:00,195.8301
00:00,195.7681
00:00,195.80365
00:00,196.1053
00:00,196.57591
00:00,196.93408
00:00,196.92168
00:00,196.63715
00:00,196.47946
00:00,196.68759
00:00,197.14041
00:00,197.55925
00:00,197.6965
00:00,197.58739
00:00,197.55812
00:00,197.71637
00:00,197.79564
00:00,197.51546
00:00,196.98729
00:00,196.57019
00:00,196.51578
00:00,196.72227
00:00,196.84645
00:00,196.60786
00:00,196.1109
00:00,195.7263
00:00,195.6552
00:00,195.7719
00:00,195.83255
00:00,195.77594
00:00,195.78526
00:00,196.05379
00:00,196.51614
00:00,196.90605
00:00,196.94446
00:00,196.67438
00:00,196.48036
00:00,196.64265
00:00,197.07925
00:00,197.51791
00:00,197.69733
00:00,197.60306
00:00,197.54951
00:00,197.69328
00:00,197.80309
00:00,197.571
00:00,197.05536
00:00,196.60475
00:00,196.50258
00:00,196.6931
00:00,196.84767
00:00,196.65872
00:00,196.17474
00:00,195.75844
00:00,195.64856
00:00,195.75627
00:00,195.83247
00:00,195.78423
00:00,195.77103
00:00,196.00497
00:00,196.4553
00:00,196.87222
00:00,196.96204
00:00,196.71307
00:00,196.48772
00:00,196.60262
00:00,197.0183
00:00,197.47255
00:00,197.69368
00:00,197.62012
00:00,197.54515
00:00,197.67029
00:00,197.80501
00:00,197.62213
00:00,197.12524
00:00,196.64548
00:00,196.49426
00:00,196.66321
00:00,196.84315
00:00,196.70442
00:00,196.2399
00:00,195.79605
00:00,195.64597
00:00,195.74014
00:00,195.83035
00:00,195.79338
00:00,195.76129
00:00,195.95998
00:00,196.39354
00:00,196.8328
00:00,196.97375
00:00,196.752
00:00,196.5002
00:00,196.56688
00:00,196.95778
00:00,197.4234
00:00,197.68457
00:00,197.6371
00:00,197.54419
00:00,197.64737
00:00,197.801
00:00,197.66759
00:00,197.19489
00:00,196.69148
00:00,196.49075
00:00,196.6329
00:00,196.83266
00:00,196.74394
00:00,196.30472
00:00,195.83928
00:00,195.64848
00:00,195.72444
00:00,195.82626
00:00,195.80287
00:00,195.75607
00:00,195.91905
00:00,196.3314
00:00,196.78772
00:00,196.97888
00:00,196.79007
00:00,196.51764
00:00,196.5363
00:00,196.89812
00:00,197.37064
00:00,197.66977
00:00,197.65312
00:00,197.54659
00:00,197.62543
00:00,197.79198
00:00,197.70702
00:00,197.26407
00:00,196.74298
00:00,196.49344
00:00,196.60371
00:00,196.81717
00:00,196.77725
00:00,196.36903
00:00,195.88628
00:00,195.65437
00:00,195.70807
00:00,195.81935
00:00,195.81099
00:00,195.75378
00:00,195.8821
00:00,196.27094
00:00,196.73856
00:00,196.97714
00:00,196.82712
00:00,196.54129
00:00,196.51224
00:00,196.84055
00:00,197.31454
00:00,197.6495
00:00,197.66786
00:00,197.55272
00:00,197.6053
00:00,197.77876
00:00,197.74042
00:00,197.33249
00:00,196.80031
00:00,196.50401
00:00,196.57768
00:00,196.79832
00:00,196.80507
00:00,196.43353
00:00,195.93813
00:00,195.66528
00:00,195.69267
00:00,195.81042
00:00,195.81848
00:00,195.7549
00:00,195.84978
00:00,196.21222
00:00,196.68613
00:00,196.96893
00:00,196.8622
00:00,196.57008
00:00,196.4949
00:00,196.78564
00:00,197.25664
00:00,197.6235
00:00,197.67989
00:00,197.56152
00:00,197.58711
00:00,197.76176
00:00,197.76714
00:00,197.39842
00:00,196.8611
00:00,196.52019
00:00,196.55354
00:00,196.77542
00:00,196.8259
00:00,196.4961
00:00,195.99405
00:00,195.68176
00:00,195.67896
00:00,195.79967
00:00,195.8247
00:00,195.75887
00:00,195.82207
00:00,196.15533
00:00,196.63043
00:00,196.95409
00:00,196.89417
00:00,196.60223
00:00,196.48335
00:00,196.73346
00:00,197.1974
00:00,197.59177
00:00,197.68846
00:00,197.57297
00:00,197.57161
00:00,197.7413
00:00,197.78674
00:00,197.46185
00:00,196.92488
00:00,196.54207
00:00,196.53207
00:00,196.74922
00:00,196.83977
00:00,196.55481
00:00,196.05292
00:00,195.70349
00:00,195.66736
00:00,195.78712
00:00,195.8291
00:00,195.76517
00:00,195.79903
00:00,196.10031
00:00,196.57156
00:00,196.9321
00:00,196.92154
00:00,196.63689
00:00,196.47725
00:00,196.68405
00:00,197.13666
00:00,197.5554
00:00,197.6938
00:00,197.58693
00:00,197.55951
00:00,197.71951
00:00,197.8006
00:00,197.52156
00:00,196.99129
00:00,196.57027
00:00,196.51396
00:00,196.7208
00:00,196.8468
00:00,196.60977
00:00,196.11453
00:00,195.73096
00:00,195.65877
00:00,195.77353
00:00,195.83203
00:00,195.7734
00:00,195.78111
00:00,196.0486
00:00,196.51115
00:00,196.90372
00:00,196.94415
00:00,196.6739
00:00,196.47847
00:00,196.63933
00:00,197.0756
00:00,197.51416
00:00,197.6946
00:00,197.60252
00:00,197.55098
00:00,197.6963
00:00,197.80792
00:00,197.57713
00:00,197.06023
00:00,196.606
00:00,196.50159
00:00,196.69193
00:00,196.84793
00:00,196.66064
00:00,196.17824
00:00,195.76317
00:00,195.65236
00:00,195.75809
00:00,195.83217
00:00,195.7819
00:00,195.76682
00:00,195.99988
00:00,196.45006
00:00,196.86969
00:00,196.96169
00:00,196.7126
00:00,196.48569
00:00,196.59924
00:00,197.01451
00:00,197.46857
00:00,197.69041
00:00,197.6189
00:00,197.54593
00:00,197.67256
00:00,197.80911
00:00,197.62782
00:00,197.13014
00:00,196.64746
00:00,196.49379
00:00,196.66228
00:00,196.8432
00:00,196.7064
00:00,196.2436
00:00,195.80063
00:00,195.6496
00:00,195.74188
00:00,195.82988
00:00,195.79095
00:00,195.75697
00:00,195.9548
00:00,196.38869
00:00,196.82993
00:00,196.9731
00:00,196.752
00:00,196.49919
00:00,196.56436
00:00,196.95413
00:00,197.41913
00:00,197.68062
00:00,197.63513
00:00,197.54437
00:00,197.64911
00:00,197.80453
00:00,197.6728
00:00,197.20032
00:00,196.69472
00:00,196.49188
00:00,196.63283
00:00,196.8331
00:00,196.74641
00:00,196.309
00:00,195.8435
00:00,195.65173
00:00,195.72624
00:00,195.8262
00:00,195.80063
00:00,195.75197
00:00,195.91422
00:00,196.32742
00:00,196.78517
00:00,196.97804
00:00,196.79068
00:00,196.51796
00:00,196.53467
00:00,196.89494
00:00,197.36624
00:00,197.66571
00:00,197.65096
00:00,197.54663
00:00,197.627
00:00,197.79515
00:00,197.71196
00:00,197.26971
00:00,196.74693
00:00,196.49509
00:00,196.60405
00:00,196.81783
00:00,196.77985
00:00,196.37346
00:00,195.89125
00:00,195.65846
00:00,195.71065
00:00,195.81987
00:00,195.80951
00:00,195.75032
00:00,195.87749
00:00,196.26643
00:00,196.7357
00:00,196.97635
00:00,196.82779
00:00,196.54108
00:00,196.51016
00:00,196.8372
00:00,197.31146
00:00,197.64558
00:00,197.66571
00:00,197.5529
00:00,197.60706
00:00,197.782
00:00,197.74548
00:00,197.33885
00:00,196.80363
00:00,196.50401
00:00,196.57649
00:00,196.79797
00:00,196.80672
00:00,196.4363
00:00,195.94261
00:00,195.66985
00:00,195.69565
00:00,195.81119
00:00,195.81715
00:00,195.7518
00:00,195.84511
00:00,196.20676
00:00,196.68196
00:00,196.96785
00:00,196.86224
00:00,196.56871
00:00,196.49171
00:00,196.78183
00:00,197.25346
00:00,197.61974
00:00,197.67769
00:00,197.56174
00:00,197.58894
00:00,197.765
00:00,197.77216
00:00,197.40495
00:00,196.86449
00:00,196.52011
00:00,196.55206
00:00,196.77463
00:00,196.82693
00:00,196.49872
00:00,195.99876
00:00,195.68658
00:00,195.68245
00:00,195.8011
00:00,195.824
00:00,195.75632
00:00,195.81792
00:00,196.15057
00:00,196.62648
00:00,196.95232
00:00,196.894
00:00,196.60214
00:00,196.48184
00:00,196.73029
00:00,197.19302
00:00,197.58728
00:00,197.68553
00:00,197.57213
00:00,197.57248
00:00,197.744
00:00,197.79132
00:00,197.46693
00:00,196.92915
00:00,196.54454
00:00,196.53246
00:00,196.74933
00:00,196.84113
00:00,196.55896
00:00,196.05812
00:00,195.70815
00:00,195.67067
00:00,195.78873
00:00,195.8288
00:00,195.76259
00:00,195.79501
00:00,196.09637
00:00,196.56863
00:00,196.93018
00:00,196.92133
00:00,196.63759
00:00,196.47708
00:00,196.68166
00:00,197.13242
00:00,197.55072
00:00,197.69041
00:00,197.58571
00:00,197.56017
00:00,197.7217
00:00,197.8048
00:00,197.527
00:00,196.99608
00:00,196.57321
00:00,196.51479
00:00,196.72105
00:00,196.84793
00:00,196.61314
00:00,196.1192
00:00,195.7353
00:00,195.66182
00:00,195.77492
00:00,195.83133
00:00,195.7706
00:00,195.77664
00:00,196.04381
00:00,196.5073
00:00,196.90146
00:00,196.94373
00:00,196.67407
00:00,196.47734
00:00,196.63641
00:00,197.0713
00:00,197.50977
00:00,197.69133
00:00,197.60144
00:00,197.55167
00:00,197.69878
00:00,197.81238
00:00,197.58263
00:00,197.06453
00:00,196.60777
00:00,196.50107
00:00,196.69098
00:00,196.84828
00:00,196.66293
00:00,196.18225
00:00,195.76784
00:00,195.65605
00:00,195.75995
00:00,195.83186
00:00,195.77962
00:00,195.76292
00:00,195.99504
00:00,196.44504
00:00,196.86693
00:00,196.961
00:00,196.71246
00:00,196.48425
00:00,196.59618
00:00,197.01047
00:00,197.46411
00:00,197.68683
00:00,197.61751
00:00,197.54633
00:00,197.67491
00:00,197.81355
00:00,197.63332
00:00,197.13463
00:00,196.64946
00:00,196.49374
00:00,196.66133
00:00,196.84341
00:00,196.70871
00:00,196.24759
00:00,195.80563
00:00,195.6539
00:00,195.74437
00:00,195.8303
00:00,195.78925
00:00,195.75352
00:00,195.9504
00:00,196.38437
00:00,196.82693
00:00,196.97202
00:00,196.75214
00:00,196.49847
00:00,196.56186
00:00,196.95013
00:00,197.41426
00:00,197.6767
00:00,197.63336
00:00,197.54428
00:00,197.65096
00:00,197.8085
00:00,197.678
00:00,197.20453
00:00,196.69753
00:00,196.49257
00:00,196.63239
00:00,196.83319
00:00,196.74854
00:00,196.31354
00:00,195.84842
00:00,195.65562
00:00,195.72832
00:00,195.82648
00:00,195.79877
00:00,195.74817
00:00,195.90973
00:00,196.32367
00:00,196.78218
00:00,196.9767
00:00,196.79068
00:00,196.51796
00:00,196.53284
00:00,196.89096
00:00,197.36124
00:00,197.66153
00:00,197.64877
00:00,197.54619
00:00,197.62848
00:00,197.79898
00:00,197.71707
00:00,197.27371
00:00,196.75005
00:00,196.49657
00:00,196.60391
00:00,196.81757
00:00,196.78159
00:00,196.37796
00:00,195.89633
00:00,195.66296
00:00,195.71356
00:00,195.82089
00:00,195.80849
00:00,195.74722
00:00,195.87334
00:00,196.2628
00:00,196.73238
00:00,196.97437
00:00,196.82745
00:00,196.5415
00:00,196.50912
00:00,196.83331
00:00,197.30484
00:00,197.64037
00:00,197.66235
00:00,197.55124
00:00,197.60732
00:00,197.78465
00:00,197.74974
00:00,197.34161
00:00,196.80655
00:00,196.5059
00:00,196.57658
00:00,196.7974
00:00,196.80775
00:00,196.44089
00:00,195.94846
00:00,195.6752
00:00,195.69952
00:00,195.81322
00:00,195.81702
00:00,195.74965
00:00,195.84169
00:00,196.20331
00:00,196.67853
00:00,196.96507
00:00,196.86168
00:00,196.5694
00:00,196.4912
00:00,196.77827
00:00,197.24738
00:00,197.61418
00:00,197.67403
00:00,197.55986
00:00,197.5889
00:00,197.76718
00:00,197.77623
00:00,197.40826
00:00,196.8677
00:00,196.52228
00:00,196.55225
00:00,196.77425
00:00,196.82811
00:00,196.50284
00:00,196.00375
00:00,195.69133
00:00,195.68573
00:00,195.80243
00:00,195.82332
00:00,195.75352
00:00,195.81374
00:00,196.14607
00:00,196.62259
00:00,196.94987
00:00,196.89339
00:00,196.60172
00:00,196.47984
00:00,196.72661
00:00,197.18832
00:00,197.58301
00:00,197.68283
00:00,197.57135
00:00,197.57353
00:00,197.74701
00:00,197.7962
00:00,197.47217
00:00,196.93248
00:00,196.54532
00:00,196.53168
00:00,196.74837
00:00,196.84164
00:00,196.56161
00:00,196.06259
00:00,195.71272
00:00,195.67403
00:00,195.7901
00:00,195.82797
00:00,195.75995
00:00,195.7907
00:00,196.09149
00:00,196.56429
00:00,196.92766
00:00,196.92064
00:00,196.637
00:00,196.47551
00:00,196.6784
00:00,197.1279
00:00,197.54611
00:00,197.68715
00:00,197.58472
00:00,197.5609
00:00,197.72421
00:00,197.80919
00:00,197.532
00:00,196.99992
00:00,196.57503
00:00,196.51479
00:00,196.72046
00:00,196.84854
00:00,196.61627
00:00,196.12442
00:00,195.74023
00:00,195.66537
00:00,195.77672
00:00,195.83133
00:00,195.76828
00:00,195.77267
00:00,196.0397
00:00,196.50435
00:00,196.89937
00:00,196.94342
00:00,196.67511
00:00,196.47758
00:00,196.63455
00:00,197.0674
00:00,197.50479
00:00,197.68741
00:00,197.59966
00:00,197.55186
00:00,197.70059
00:00,197.81602
00:00,197.58759
00:00,197.06921
00:00,196.61095
00:00,196.50226
00:00,196.69107
00:00,196.84918
00:00,196.66644
00:00,196.18732
00:00,195.77267
00:00,195.6598
00:00,195.76189
00:00,195.83186
00:00,195.77754
00:00,195.75896
00:00,195.99068
00:00,196.44205
00:00,196.86467
00:00,196.96056
00:00,196.71326
00:00,196.48418
00:00,196.59418
00:00,197.00648
00:00,197.45943
00:00,197.68297
00:00,197.61581
00:00,197.54654
00:00,197.67691
00:00,197.8174
00:00,197.63849
00:00,197.13905
00:00,196.65222
00:00,196.49405
00:00,196.66086
00:00,196.84372
00:00,196.71109
00:00,196.25198
00:00,195.81036
00:00,195.65762
00:00,195.74635
00:00,195.83057
00:00,195.78725
00:00,195.74959
00:00,195.94572
00:00,196.3803
00:00,196.82434
00:00,196.9714
00:00,196.7524
00:00,196.49786
00:00,196.55948
00:00,196.94623
00:00,197.40984
00:00,197.67308
00:00,197.63168
00:00,197.54462
00:00,197.65291
00:00,197.81238
00:00,197.68327
00:00,197.20949
00:00,196.70012
00:00,196.49292
00:00,196.63168
00:00,196.83319
00:00,196.75052
00:00,196.31697
00:00,195.85309
00:00,195.65985
00:00,195.73082
00:00,195.82695
00:00,195.79716
00:00,195.74461
00:00,195.90472
00:00,196.31834
00:00,196.77893
00:00,196.97585
00:00,196.79085
00:00,196.51665
00:00,196.53024
00:00,196.88739
00:00,197.35706
00:00,197.65756
00:00,197.64664
00:00,197.54619
00:00,197.63005
00:00,197.8023
00:00,197.72223
00:00,197.27928
00:00,196.75339
00:00,196.49739
00:00,196.60362
00:00,196.81783
00:00,196.78375
00:00,196.38234
00:00,195.901
00:00,195.667
00:00,195.71582
00:00,195.82135
00:00,195.80684
00:00,195.74359
00:00,195.86855
00:00,196.25822
00:00,196.72946
00:00,196.97368
00:00,196.82797
00:00,196.54134
00:00,196.50748
00:00,196.83044
00:00,197.30154
00:00,197.63675
00:00,197.66049
00:00,197.55167
00:00,197.60948
00:00,197.78825
00:00,197.75511
00:00,197.3485
00:00,196.81067
00:00,196.50694
00:00,196.57632
00:00,196.79779
00:00,196.80994
00:00,196.44487
00:00,195.95233
00:00,195.67818
00:00,195.70116
00:00,195.81287
00:00,195.81468
00:00,195.74515
00:00,195.836
00:00,196.19838
00:00,196.67572
00:00,196.96465
00:00,196.86246
00:00,196.56935
00:00,196.48955
00:00,196.77524
00:00,197.24365
00:00,197.61032
00:00,197.67172
00:00,197.5597
00:00,197.59052
00:00,197.7704
00:00,197.7812
00:00,197.41434
00:00,196.87152
00:00,196.52315
00:00,196.55164
00:00,196.77386
00:00,196.82928
00:00,196.5057
00:00,196.00783
00:00,195.69519
00:00,195.68805
00:00,195.80287
00:00,195.82169
00:00,195.74985
00:00,195.80861
00:00,196.14082
00:00,196.6187
00:00,196.94832
00:00,196.89343
00:00,196.60132
00:00,196.47795
00:00,196.72314
00:00,197.18416
00:00,197.57845
00:00,197.67978
00:00,197.57048
00:00,197.57433
00:00,197.74956
00:00,197.80064
00:00,197.47752
00:00,196.93651
00:00,196.5467
00:00,196.53111
00:00,196.74771
00:00,196.84262
00:00,196.56436
00:00,196.06708
00:00,195.71771
00:00,195.67754
00:00,195.79156
00:00,195.82745
00:00,195.75722
00:00,195.78656
00:00,196.08653
00:00,196.56
00:00,196.9257
00:00,196.92046
00:00,196.637
00:00,196.47374
00:00,196.67516
00:00,197.12407
00:00,197.54208
00:00,197.68448
00:00,197.58394
00:00,197.56194
00:00,197.72714
00:00,197.81416
00:00,197.5377
00:00,197.0041
00:00,196.57637
00:00,196.51427
00:00,196.71967
00:00,196.84923
00:00,196.61887
00:00,196.12857
00:00,195.74515
00:00,195.66925
00:00,195.77863
00:00,195.831
00:00,195.76595
00:00,195.76862
00:00,196.03479
00:00,196.49947
00:00,196.89694
00:00,196.94286
00:00,196.67458
00:00,196.4756
00:00,196.63123
00:00,197.0631
00:00,197.50037
00:00,197.68427
00:00,197.59857
00:00,197.5526
00:00,197.70312
00:00,197.8207
00:00,197.59312
00:00,197.07344
00:00,196.61263
00:00,196.50185
00:00,196.69037
00:00,196.8497
00:00,196.66887
00:00,196.19185
00:00,195.77792
00:00,195.664
00:00,195.7643
00:00,195.83221
00:00,195.77585
00:00,195.7556
00:00,195.9865
00:00,196.43777
00:00,196.86182
00:00,196.95969
00:00,196.71326
00:00,196.48366
00:00,196.59149
00:00,197.00232
00:00,197.45454
00:00,197.67905
00:00,197.61377
00:00,197.54645
00:00,197.67847
00:00,197.821
00:00,197.6433
00:00,197.14343
00:00,196.65474
00:00,196.49457
00:00,196.6603
00:00,196.84372
00:00,196.71326
00:00,196.25615
00:00,195.81555
00:00,195.6621
00:00,195.74911
00:00,195.83113
00:00,195.78583
00:00,195.74644
00:00,195.9414
00:00,196.37584
00:00,196.82103
00:00,196.96999
00:00,196.75214
00:00,196.49718
00:00,196.55714
00:00,196.94206
00:00,197.40456
00:00,197.6688
00:00,197.62935
00:00,197.54411
00:00,197.65434
00:00,197.8159
00:00,197.68814
00:00,197.21356
00:00,196.70297
00:00,196.4936
00:00,196.63109
00:00,196.83292
00:00,196.7524
