frame,midi numbers
4361,58.062706
4362,58.066032
4363,58.075653
4364,58.097374
4365,58.119656
4366,58.13331
4367,58.139618
4368,58.134605
4369,58.119797
4370,58.100586
4371,58.07672
4372,58.059277
4373,58.058075
4374,58.063606
4375,58.05955
4376,58.039684
4377,58.014168
4378,57.9975
4379,57.98986
4380,57.986927
4381,57.99228
4382,58.01121
4383,58.037693
4384,58.05699
4385,58.064106
4386,58.068
4387,58.082188
4388,58.10591
4389,58.12538
4390,58.136414
4391,58.13941
4392,58.130127
4393,58.113647
4394,58.09256
4395,58.06904
4396,58.057114
4397,58.060165
4398,58.063942
4399,58.05426
4400,58.03048
4401,58.007004
4402,57.994102
4403,57.98829
4404,57.987473
4405,57.997314
4406,58.02037
4407,58.045837
4408,58.060684
4409,58.065063
4410,58.071373
4411,58.090015
4412,58.113754
4413,58.130005
4414,58.138634
4415,58.137505
4416,58.124794
4417,58.106926
4418,58.084015
4419,58.062874
4420,58.056953
4421,58.062298
4422,58.062447
4423,58.04703
4424,58.02137
4425,58.001312
4426,57.991585
4427,57.987267
4428,57.989357
4429,58.00412
4430,58.029842
4431,58.052525
4432,58.062943
4433,58.066246
4434,58.07646
4435,58.09857
4436,58.120514
4437,58.13378
4438,58.139687
4439,58.134056
4440,58.118988
4441,58.099525
4442,58.075607
4443,58.058846
4444,58.058334
4445,58.06374
4446,58.058956
4447,58.038467
4448,58.013123
4449,57.996994
4450,57.98964
4451,57.98696
4452,57.99288
4453,58.012444
4454,58.038895
4455,58.057602
4456,58.064262
4457,58.068386
4458,58.0832
4459,58.10704
4460,58.12607
4461,58.13678
4462,58.139236
4463,58.12943
4464,58.112743
4465,58.0914
4466,58.06807
4467,58.056984
4468,58.060455
4469,58.063828
4470,58.05335
4471,58.029205
4472,58.006157
4473,57.993748
4474,57.988144
4475,57.98767
4476,57.99816
4477,58.021667
4478,58.04683
4479,58.06102
4480,58.065155
4481,58.071938
4482,58.09115
4483,58.114735
4484,58.13056
4485,58.138855
4486,58.137115
4487,58.12401
4488,58.105934
4489,58.08281
4490,58.062164
4491,58.057037
4492,58.062492
4493,58.062027
4494,58.04589
4495,58.020157
4496,58.00065
4497,57.9913
4498,57.987198
4499,57.98976
4500,58.005196
4501,58.031124
4502,58.053303
4503,58.063133
4504,58.06642
4505,58.077267
4506,58.09974
4507,58.121338
4508,58.13423
4509,58.139725
4510,58.13348
4511,58.118145
4512,58.09844
4513,58.074486
4514,58.05845
4515,58.05859
4516,58.063828
4517,58.058304
4518,58.03721
4519,58.01208
4520,57.99649
4521,57.98941
4522,57.98699
4523,57.9935
4524,58.01367
4525,58.040062
4526,58.05816
4527,58.064384
4528,58.06878
4529,58.084236
4530,58.108162
4531,58.126747
4532,58.137123
4533,58.13906
4534,58.128723
4535,58.111855
4536,58.090244
4537,58.06717
4538,58.056896
4539,58.060783
4540,58.063705
4541,58.05246
4542,58.027946
4543,58.005325
4544,57.99336
4545,57.98796
4546,57.987846
4547,57.999016
4548,58.022995
4549,58.047855
4550,58.061447
4551,58.065365
4552,58.07264
4553,58.09237
4554,58.11576
4555,58.131145
4556,58.139088
4557,58.13674
4558,58.123283
4559,58.105003
4560,58.081703
4561,58.06159
4562,58.05724
4563,58.062824
4564,58.06173
4565,58.0448
4566,58.01897
4567,57.99995
4568,57.990932
4569,57.987022
4570,57.990097
4571,58.00624
4572,58.032402
4573,58.054104
4574,58.063396
4575,58.066727
4576,58.07818
4577,58.100956
4578,58.122185
4579,58.13472
4580,58.13977
4581,58.13292
4582,58.117344
4583,58.09738
4584,58.07342
4585,58.05812
4586,58.058887
4587,58.06395
4588,58.057648
4589,58.035934
4590,58.011017
4591,57.99594
4592,57.989105
4593,57.98696
4594,57.994087
4595,58.014877
4596,58.041206
4597,58.058723
4598,58.064518
4599,58.0692
4600,58.08529
4601,58.10927
4602,58.127426
4603,58.137474
4604,58.138847
4605,58.12802
4606,58.110954
4607,58.089066
4608,58.066254
4609,58.056805
4610,58.061035
4611,58.063515
4612,58.05147
4613,58.02666
4614,58.004486
4615,57.992992
4616,57.9878
4617,57.988075
4618,57.999916
4619,58.02428
4620,58.04879
4621,58.06175
4622,58.06546
4623,58.073257
4624,58.0935
4625,58.116684
4626,58.131668
4627,58.139248
4628,58.136272
4629,58.122467
4630,58.103973
4631,58.080494
4632,58.06095
4633,58.05738
4634,58.063007
4635,58.061245
4636,58.043625
4637,58.017845
4638,57.99939
4639,57.990738
4640,57.987045
4641,57.990616
4642,58.0074
4643,58.033653
4644,58.054787
4645,58.063522
4646,58.066933
4647,58.079025
4648,58.1021
4649,58.122955
4650,58.135128
4651,58.139725
4652,58.132286
4653,58.116478
4654,58.096245
4655,58.072334
4656,58.057793
4657,58.059143
4658,58.063942
4659,58.05687
4660,58.03465
4661,58.010063
4662,57.99552
4663,57.988953
4664,57.98709
4665,57.994823
4666,58.016167
4667,58.04232
4668,58.059208
4669,58.064636
4670,58.069664
4671,58.08638
4672,58.11035
4673,58.12805
4674,58.13776
4675,58.138565
4676,58.12728
4677,58.11004
4678,58.08792
4679,58.065453
4680,58.056847
4681,58.061424
4682,58.063385
4683,58.050533
4684,58.02542
4685,58.0037
4686,57.99263
4687,57.987656
4688,57.988327
4689,58.000854
4690,58.025608
4691,58.04972
4692,58.062096
4693,58.065643
4694,58.07399
4695,58.09471
4696,58.117638
4697,58.13218
4698,58.139374
4699,58.13578
4700,58.121666
4701,58.102974
4702,58.079384
4703,58.060448
4704,58.057632
4705,58.06327
4706,58.060844
4707,58.04248
4708,58.016705
4709,57.998783
4710,57.990433
4711,57.986973
4712,57.99107
4713,58.008556
4714,58.034943
4715,58.055557
4716,58.063774
4717,58.067287
4718,58.079987
4719,58.103287
4720,58.123703
4721,58.135517
4722,58.139637
4723,58.131626
4724,58.115616
4725,58.095146
4726,58.071335
4727,58.057587
4728,58.0595
4729,58.064014
4730,58.056137
4731,58.03341
4732,58.00913
4733,57.9951
4734,57.98877
4735,57.987213
4736,57.995567
4737,58.01745
4738,58.043434
4739,58.059677
4740,58.064747
4741,58.07013
4742,58.087452
4743,58.111404
4744,58.128662
4745,58.13806
4746,58.138287
4747,58.12654
4748,58.1091
4749,58.086723
4750,58.064606
4751,58.05683
4752,58.06167
4753,58.06311
4754,58.049477
4755,58.024178
4756,58.002983
4757,57.992348
4758,57.987568
4759,57.988647
4760,58.001846
4761,58.026913
4762,58.050606
4763,58.062347
4764,58.065796
4765,58.07469
4766,58.095894
4767,58.11857
4768,58.132736
4769,58.13957
4770,58.135338
4771,58.12089
4772,58.10196
4773,58.07821
4774,58.059914
4775,58.057816
4776,58.06344
4777,58.060284
4778,58.04126
4779,58.01558
4780,57.998207
4781,57.99019
4782,57.986946
4783,57.991577
4784,58.0097
4785,58.036148
4786,58.05619
4787,58.063923
4788,58.067574
4789,58.08094
4790,58.10447
4791,58.124485
4792,58.13597
4793,58.139603
4794,58.13102
4795,58.114784
4796,58.09404
4797,58.07031
4798,58.05735
4799,58.059776
4800,58.06398
4801,58.05532
4802,58.032097
4803,58.008156
4804,57.994637
4805,57.98853
4806,57.98728
4807,57.996284
4808,58.018715
4809,58.04449
4810,58.060135
4811,58.064896
4812,58.07068
4813,58.088596
4814,58.112457
4815,58.129257
4816,58.138313
4817,58.137955
4818,58.125786
4819,58.108166
4820,58.085556
4821,58.063858
4822,58.056892
4823,58.06198
4824,58.062847
4825,58.04843
4826,58.02293
4827,58.00222
4828,57.991997
4829,57.98742
4830,57.98893
4831,58.002815
4832,58.0282
4833,58.051476
4834,58.06264
4835,58.066
4836,58.075462
4837,58.097076
4838,58.11944
4839,58.133186
4840,58.139618
4841,58.134773
4842,58.12005
4843,58.10092
4844,58.077095
4845,58.05945
4846,58.058064
4847,58.063614
4848,58.05977
4849,58.040054
4850,58.014484
4851,57.997658
4852,57.98993
4853,57.986927
4854,57.992126
4855,58.010895
4856,58.037384
4857,58.05686
4858,58.064095
4859,58.06794
4860,58.081932
4861,58.105614
4862,58.125206
4863,58.136337
4864,58.139477
4865,58.13034
4866,58.113907
4867,58.09292
4868,58.069347
4869,58.05719
4870,58.060112
4871,58.063972
4872,58.054504
4873,58.03083
4874,58.00724
4875,57.9942
4876,57.98831
4877,57.987404
4878,57.997063
4879,58.020004
4880,58.045563
4881,58.06057
4882,58.06504
4883,58.07125
4884,58.08973
4885,58.113495
4886,58.129864
4887,58.138584
4888,58.137623
4889,58.125034
4890,58.10721
4891,58.084366
4892,58.063103
4893,58.056946
4894,58.062233
4895,58.06254
4896,58.04734
4897,58.021713
4898,58.00152
4899,57.991684
4900,57.987297
4901,57.989285
4902,58.003853
4903,58.029488
4904,58.052296
4905,58.06287
4906,58.066177
4907,58.076237
4908,58.09825
4909,58.120293
4910,58.133663
4911,58.139694
4912,58.13424
4913,58.11924
4914,58.09984
4915,58.075916
4916,58.058968
4917,58.05828
4918,58.063705
4919,58.059113
4920,58.038788
4921,58.013412
4922,57.997154
4923,57.98972
4924,57.986973
4925,57.99273
4926,58.012108
4927,58.03855
4928,58.057423
4929,58.064194
4930,58.068237
4931,58.0829
4932,58.10672
4933,58.125885
4934,58.13669
4935,58.139313
4936,58.129635
4937,58.113
4938,58.09173
4939,58.06834
4940,58.057014
4941,58.060375
4942,58.063877
4943,58.05362
4944,58.029545
4945,58.00636
4946,57.99379
4947,57.98813
4948,57.98755
4949,57.997887
4950,58.021294
4951,58.046574
4952,58.060974
4953,58.06517
4954,58.07183
4955,58.090885
4956,58.114506
4957,58.13044
4958,58.138824
4959,58.137257
4960,58.124275
4961,58.106266
4962,58.083214
4963,58.06243
4964,58.057068
4965,58.062523
4966,58.062218
4967,58.046253
4968,58.0205
4969,58.00081
4970,57.991344
4971,57.987167
4972,57.98961
4973,58.00487
4974,58.03077
4975,58.053123
4976,58.063133
4977,58.06642
4978,58.077065
4979,58.099434
4980,58.121124
4981,58.134117
4982,58.139725
4983,58.13365
4984,58.118397
4985,58.09877
4986,58.074837
4987,58.0586
4988,58.05857
4989,58.063858
4990,58.05854
4991,58.037567
4992,58.012352
4993,57.99659
4994,57.989433
4995,57.986946
4996,57.9933
4997,58.01332
4998,58.039753
4999,58.05804
5000,58.064377
5001,58.068672
5002,58.083954
5003,58.10787
5004,58.12658
5005,58.13705
5006,58.139133
5007,58.128944
5008,58.112125
5009,58.0906
5010,58.06745
5011,58.056946
5012,58.06073
5013,58.06378
5014,58.052734
5015,58.028305
5016,58.00554
5017,57.99345
5018,57.98799
5019,57.987774
5020,57.99878
5021,58.022614
5022,58.04758
5023,58.061356
5024,58.065315
5025,58.07245
5026,58.092033
5027,58.11547
5028,58.130985
5029,58.139015
5030,58.13684
5031,58.123478
5032,58.10527
5033,58.08204
5034,58.06179
5035,58.057236
5036,58.06278
5037,58.06185
5038,58.045143
5039,58.019337
5040,58.00019
5041,57.99108
5042,57.987114
5043,57.99004
5044,58.00599
5045,58.032066
5046,58.053898
5047,58.06333
5048,58.066658
5049,58.07793
5050,58.100613
5051,58.121933
5052,58.134556
5053,58.139725
5054,58.13305
5055,58.11755
5056,58.09767
5057,58.07372
5058,58.058224
5059,58.0588
5060,58.06391
5061,58.05781
5062,58.036274
5063,58.011322
5064,57.9961
5065,57.989216
5066,57.98699
5067,57.993942
5068,58.01454
5069,58.040863
5070,58.058525
5071,58.06443
5072,58.06903
5073,58.084976
5074,58.108955
5075,58.127243
5076,58.137398
5077,58.138924
5078,58.128235
5079,58.11121
5080,58.08938
5081,58.066486
5082,58.05681
5083,58.06096
5084,58.06356
5085,58.051712
5086,58.026985
5087,58.004707
5088,57.993095
5089,57.987846
5090,57.988014
5091,57.999664
5092,58.023903
5093,58.0485
5094,58.061646
5095,58.06541
5096,58.073067
5097,58.093178
5098,58.116432
5099,58.131523
5100,58.139206
5101,58.1364
5102,58.12269
5103,58.104256
5104,58.080826
5105,58.061127
5106,58.057343
5107,58.062973
5108,58.061386
5109,58.04396
5110,58.01817
5111,57.999573
5112,57.99083
5113,57.987083
5114,57.9905
5115,58.00711
5116,58.033325
5117,58.05461
5118,58.063507
5119,58.0669
5120,58.0788
5121,58.101784
5122,58.122723
5123,58.13498
5124,58.139706
5125,58.13244
5126,58.116714
5127,58.096573
5128,58.072666
5129,58.057926
5130,58.059113
5131,58.06399
5132,58.057125
5133,58.03505
5134,58.010365
5135,57.99567
5136,57.989037
5137,57.9871
5138,57.99466
5139,58.01583
5140,58.042023
5141,58.059082
5142,58.064606
5143,58.06951
5144,58.08606
5145,58.110046
5146,58.127876
5147,58.137688
5148,58.138653
5149,58.127483
5150,58.11029
5151,58.08822
5152,58.06566
5153,58.056816
5154,58.06129
5155,58.063396
5156,58.050766
5157,58.02577
5158,58.003952
5159,57.992775
5160,57.987747
5161,57.98829
5162,58.000618
5163,58.025238
5164,58.049446
5165,58.061974
5166,58.06557
5167,58.07374
5168,58.094345
5169,58.117367
5170,58.13205
5171,58.139362
5172,58.13594
5173,58.121887
5174,58.10324
5175,58.079643
5176,58.060535
5177,58.057495
5178,58.063145
5179,58.060898
5180,58.042755
5181,58.017002
5182,57.998947
5183,57.990532
5184,57.987015
5185,57.990955
5186,58.008224
5187,58.034554
5188,58.055294
5189,58.06366
5190,58.067146
5191,58.079693
5192,58.10295
5193,58.1235
5194,58.13542
5195,58.13967
5196,58.13181
5197,58.115856
5198,58.09545
5199,58.071594
5200,58.057617
5201,58.059364
5202,58.06399
5203,58.056343
5204,58.033733
5205,58.00936
5206,57.995193
5207,57.9888
5208,57.987156
5209,57.995346
5210,58.017075
5211,58.043118
5212,58.059547
5213,58.06472
5214,58.07
5215,58.087154
5216,58.11112
5217,58.128513
5218,58.138
5219,58.13839
5220,58.126755
5221,58.109356
5222,58.087036
5223,58.064796
5224,58.056786
5225,58.061554
5226,58.063156
5227,58.049736
5228,58.024498
5229,58.00316
5230,57.9924
5231,57.98758
5232,57.98855
5233,58.001564
5234,58.02652
5235,58.050327
5236,58.06224
5237,58.065704
5238,58.074448
5239,58.095512
5240,58.11828
5241,58.132565
5242,58.1395
5243,58.13545
5244,58.121075
5245,58.102203
5246,58.07847
5247,58.059975
5248,58.057697
5249,58.06333
5250,58.060387
5251,58.041565
5252,58.0159
5253,57.998394
5254,57.99029
5255,57.98699
5256,57.99147
5257,58.009403
5258,58.035812
5259,58.056004
5260,58.063854
5261,58.067467
5262,58.080643
5263,58.104115
5264,58.124256
5265,58.135826
5266,58.139595
5267,58.131165
5268,58.114986
5269,58.094307
5270,58.07055
5271,58.05738
5272,58.05966
5273,58.063965
5274,58.055546
5275,58.032463
5276,58.008446
5277,57.994797
5278,57.988632
5279,57.987297
5280,57.996117
5281,58.01837
5282,58.04418
5283,58.059982
5284,58.064827
5285,58.070503
5286,58.088257
5287,58.112167
5288,58.129105
5289,58.138268
5290,58.13806
5291,58.126
5292,58.108414
5293,58.08586
5294,58.06402
5295,58.056847
5296,58.061863
5297,58.062904
5298,58.048714
5299,58.023277
5300,58.00244
5301,57.992096
5302,57.987473
5303,57.98886
5304,58.00256
5305,58.027847
5306,58.05123
5307,58.06257
5308,58.065926
5309,58.075226
5310,58.096733
5311,58.119198
5312,0.0
5313,0.0
5314,0.0
5315,58.120296
5316,58.101196
5317,58.077362
5318,58.05951
5319,58.05793
5320,58.063507
5321,58.059868
5322,58.04036
5323,58.01477
5324,57.997803
5325,57.990005
5326,57.986946
5327,57.991974
5328,58.01056
5329,58.03703
5330,58.056644
5331,58.063995
5332,58.06779
5333,58.08164
5334,58.105286
5335,58.12501
5336,58.136246
5337,58.139526
5338,58.13054
5339,58.11416
5340,58.093216
5341,58.069572
5342,58.057194
5343,58.059975
5344,58.063946
5345,58.05472
5346,58.031197
5347,58.007545
5348,57.994385
5349,57.98844
5350,57.987434
5351,57.996902
5352,58.019676
5353,58.04529
5354,58.060463
5355,58.064995
5356,58.071083
5357,58.08941
5358,58.113213
5359,58.129715
5360,58.13854
5361,58.137737
5362,58.125263
5363,58.10749
5364,58.08471
5365,58.063316
5366,58.05694
5367,58.06216
5368,58.062645
5369,58.04766
5370,58.022057
5371,58.001713
5372,57.991753
5373,57.98732
5374,57.989166
5375,58.003548
5376,58.029133
5377,58.05208
5378,58.062824
5379,58.06614
5380,58.07601
5381,58.097893
5382,58.120026
5383,58.133514
5384,58.13965
5385,58.13436
5386,58.11944
5387,58.10011
5388,58.076225
5389,58.05907
5390,58.058174
5391,58.06365
5392,58.059273
5393,58.039116
5394,58.013687
5395,57.997253
5396,57.989746
5397,57.986927
5398,57.99253
5399,58.01174
5400,58.038216
5401,58.057262
5402,58.064175
5403,58.06817
5404,58.08261
5405,58.106415
5406,58.1257
5407,58.136612
5408,58.139366
5409,58.12984
5410,58.113266
5411,58.092052
5412,58.068596
5413,58.057037
5414,58.06028
5415,58.063854
5416,58.05384
5417,58.0299
5418,58.00663
5419,57.99395
5420,57.988235
5421,57.987564
5422,57.997684
5423,58.02094
5424,58.046272
5425,58.060844
5426,58.0651
5427,58.07164
5428,58.076397
5429,58.089676
5430,58.08441
5431,58.08924
5432,58.16234
5433,58.17228
5434,58.132767
5435,58.107124
5436,58.104942
5437,58.135975
5438,58.120827
5439,58.07287
5440,58.06378
5441,58.04679
5442,58.062225
5443,58.075478
5444,58.079605
5445,58.142567
5446,58.191925
5447,58.200394
5448,58.18944
5449,58.20182
5450,58.249977
5451,58.275917
5452,58.322258
5453,58.39523
5454,58.41638
5455,58.421432
5456,58.429768
5457,58.424137
5458,58.419235
5459,58.37406
5460,58.34539
5461,58.36547
5462,58.383644
5463,58.418304
5464,58.43045
5465,58.439667
5466,58.52236
5467,58.587605
5468,58.565174
5469,58.5489
5470,58.60601
5471,58.693142
5472,58.704426
5473,58.673744
5474,58.72583
5475,58.805717
5476,58.85211
5477,58.849457
5478,58.847572
5479,58.901688
5480,58.93126
5481,58.887466
5482,58.835976
5483,58.80678
5484,58.85086
5485,58.913895
5486,58.92533
5487,58.956333
5488,59.001057
5489,59.004974
5490,59.017303
5491,59.051888
5492,59.088432
5493,59.122078
5494,59.159363
5495,59.213985
5496,59.248734
5497,59.23642
5498,59.22197
5499,59.254837
5500,59.317238
5501,59.34397
5502,59.337975
5503,59.346577
5504,59.35251
5505,59.364746
5506,59.371914
5507,59.347702
5508,59.37818
5509,59.456627
5510,59.482758
5511,59.454563
5512,59.432816
5513,59.464775
5514,59.54174
5515,59.58014
5516,59.566093
5517,59.595646
5518,59.65639
5519,59.672493
5520,59.642876
5521,59.62952
5522,59.65756
5523,59.7004
5524,59.70553
5525,59.684517
5526,59.716705
5527,59.774338
5528,59.785778
5529,59.792892
5530,59.819992
5531,59.825317
5532,59.82055
5533,59.82441
5534,59.839863
5535,59.865433
5536,59.86337
5537,59.860863
5538,59.91501
5539,59.960392
5540,59.93695
5541,59.923473
5542,59.961678
5543,60.000427
5544,59.997154
5545,59.950436
5546,59.934322
5547,59.982964
5548,60.017082
5549,60.01248
5550,60.047203
5551,60.112667
5552,60.14938
5553,60.146698
5554,60.112724
5555,60.097115
5556,60.13051
5557,60.17227
5558,60.16146
5559,60.154785
5560,60.164368
5561,60.137238
5562,60.09707
5563,60.093277
5564,60.1147
5565,60.11898
5566,60.073196
5567,60.05208
5568,60.05697
5569,60.05047
5570,60.051373
5571,60.060127
5572,60.08979
5573,60.10692
5574,60.077236
5575,60.04139
5576,60.05579
5577,60.089043
5578,60.08621
5579,60.056866
5580,60.052814
5581,60.072243
5582,60.066574
5583,60.03485
5584,60.037594
5585,60.07318
5586,60.080574
5587,60.041054
5588,60.017708
5589,60.04302
5590,60.06884
5591,60.061035
5592,60.058975
5593,60.08748
5594,60.107178
5595,60.080486
5596,60.04245
5597,60.05339
5598,60.087555
5599,60.087868
5600,60.05861
5601,60.051876
5602,60.07115
5603,60.068436
5604,60.036545
5605,60.03579
5606,60.07093
5607,60.081947
5608,60.044235
5609,60.01752
5610,60.040432
5611,60.068222
5612,60.06206
5613,60.05799
5614,60.085114
5615,60.10714
5616,60.083626
5617,60.0438
5618,60.051094
5619,60.08582
5620,60.089302
5621,60.060455
5622,60.05105
5623,60.06989
5624,60.07005
5625,60.038414
5626,60.034164
5627,60.06848
5628,60.08298
5629,60.047462
5630,60.017635
5631,60.037865
5632,60.067383
5633,60.06311
5634,60.05722
5635,60.08273
5636,60.106876
5637,60.086685
5638,60.045464
5639,60.048973
5640,60.083916
5641,60.090576
5642,60.06244
5643,60.050407
5644,60.06854
5645,60.071487
5646,60.04046
5647,60.03281
5648,60.065964
5649,60.083736
5650,60.050777
5651,60.018112
5652,60.035393
5653,60.06633
5654,60.064148
5655,60.05664
5656,60.080315
5657,60.1063
5658,60.089573
5659,60.047413
5660,60.04705
5661,60.081825
5662,60.091614
5663,60.064537
5664,60.049973
5665,60.06712
5666,60.072685
5667,60.042686
5668,60.03171
5669,60.063343
5670,60.084175
5671,60.05407
5672,60.01885
5673,60.03296
5674,60.065056
5675,60.065147
5676,60.056236
5677,60.07792
5678,60.1055
5679,60.092285
5680,60.049564
5681,60.045296
5682,60.07955
5683,60.09241
5684,60.066685
5685,60.049675
5686,60.065598
5687,60.073643
5688,60.044964
5689,60.0308
5690,60.060646
5691,60.084343
5692,60.057304
5693,60.019833
5694,60.030617
5695,60.06359
5696,60.0661
5697,60.056023
5698,60.075584
5699,60.10452
5700,60.09485
5701,60.05195
5702,60.043747
5703,60.077194
5704,60.09305
5705,60.068905
5706,60.049576
5707,60.06404
5708,60.074356
5709,60.047325
5710,60.03016
5711,60.05792
5712,60.08419
5713,60.06048
5714,60.02108
5715,60.028366
5716,60.06189
5717,60.06696
5718,60.055973
5719,60.073265
5720,60.10326
5721,60.097168
5722,60.054535
5723,60.042423
5724,60.074707
5725,60.093422
5726,60.07115
5727,60.049698
5728,60.062473
5729,60.074852
5730,60.049767
5731,60.029778
5732,60.055195
5733,60.083786
5734,60.06357
5735,60.02265
5736,60.02629
5737,60.06005
5738,60.06776
5739,60.05613
5740,60.07108
5741,60.101883
5742,60.099297
5743,60.057343
5744,60.041393
5745,60.07215
5746,60.093567
5747,60.07341
5748,60.050022
5749,60.060913
5750,60.075108
5751,60.052242
5752,60.029686
5753,60.052494
5754,60.0831
5755,60.066536
5756,60.024498
5757,60.0244
5758,60.058033
5759,60.068436
5760,60.056454
5761,60.068977
5762,60.10031
5763,60.10121
5764,60.060318
5765,60.04064
5766,60.069557
5767,60.0935
5768,60.075684
5769,60.05059
5770,60.059402
5771,60.075165
5772,60.054733
5773,60.029877
5774,60.049862
5775,60.082153
5776,60.06936
5777,60.02661
5778,60.022713
5779,60.055893
5780,60.068996
5781,60.05694
5782,60.06701
5783,60.09859
5784,60.102867
5785,60.06343
5786,60.04017
5787,60.066917
5788,60.093193
5789,60.07792
5790,60.051346
5791,60.05792
5792,60.07499
5793,60.057175
5794,60.030296
5795,60.047276
5796,60.080925
5797,60.071976
5798,60.028923
5799,60.021187
5800,60.05358
5801,60.069366
5802,60.057533
5803,60.065147
5804,60.09669
5805,60.104225
5806,60.066597
5807,60.039963
5808,60.064255
5809,60.092644
5810,60.08008
5811,60.052322
5812,60.056503
5813,60.0746
5814,60.05957
5815,60.031002
5816,60.044807
5817,60.07948
5818,60.074417
5819,60.031494
5820,60.019928
5821,60.051193
5822,60.069595
5823,60.058273
5824,60.063457
5825,60.09468
5826,60.105366
5827,60.069866
5828,60.04007
5829,60.061623
5830,60.091858
5831,60.08216
5832,60.05349
5833,60.05517
5834,60.07402
5835,60.06188
5836,60.031967
5837,60.04245
5838,60.077797
5839,60.07662
5840,60.034252
5841,60.01893
5842,60.04873
5843,60.069637
5844,60.059113
5845,60.06192
5846,60.09252
5847,60.10617
5848,60.07315
5849,60.040497
5850,60.05902
5851,60.090813
5852,60.084106
5853,60.054848
5854,60.053936
5855,60.073235
5856,60.064053
5857,60.033165
5858,60.04025
5859,60.075928
5860,60.078598
5861,60.03716
5862,60.018135
5863,60.046173
5864,60.069477
5865,60.060028
5866,60.06055
5867,60.090332
5868,60.10678
5869,60.076435
5870,60.04119
5871,60.056503
5872,60.089592
5873,60.085953
5874,60.05639
5875,60.052814
5876,60.072296
5877,60.06609
5878,60.034595
5879,60.0382
5880,60.073837
5881,60.08027
5882,60.040215
5883,60.017635
5884,60.043594
5885,60.069107
5886,60.061012
5887,60.059357
5888,60.088017
5889,60.10706
5890,60.079666
5891,60.04219
5892,60.05405
5893,60.08808
5894,60.087578
5895,60.058056
5896,60.051804
5897,60.07116
5898,60.06791
5899,60.036198
5900,60.036324
5901,60.07158
5902,60.081665
5903,60.04336
5904,60.017395
5905,60.040985
5906,60.068493
5907,60.062004
5908,60.058327
5909,60.085636
5910,60.107056
5911,60.0828
5912,60.043457
5913,60.051716
5914,60.08638
5915,60.089066
5916,60.0599
5917,60.05095
5918,60.069923
5919,60.06957
5920,60.03803
5921,60.034676
5922,60.069176
5923,60.082756
5924,60.04661
5925,60.01748
5926,60.038418
5927,60.067688
5928,60.063046
5929,60.05751
5930,60.083244
5931,60.106804
5932,60.08586
5933,60.04506
5934,60.04957
5935,60.084503
5936,60.09037
5937,60.061874
5938,60.050285
5939,60.06859
5940,60.07103
5941,60.04003
5942,60.033264
5943,60.066666
5944,60.0836
5945,60.049908
5946,60.017822
5947,60.0359
5948,60.066696
5949,60.064102
5950,60.0569
5951,60.08088
5952,60.106373
5953,60.08884
5954,60.04692
5955,60.047585
5956,60.082497
5957,60.09152
5958,60.06398
5959,60.049797
5960,60.06719
5961,60.072304
5962,60.042175
5963,60.03206
5964,60.064095
5965,60.084167
5966,60.053207
5967,60.01846
5968,60.03343
5969,60.06547
5970,60.065125
5971,60.056473
5972,60.078514
5973,60.105667
5974,60.091614
5975,60.049026
5976,60.04577
5977,60.080284
5978,60.092415
5979,60.066147
5980,60.049484
5981,60.065704
5982,60.073326
5983,60.044456
5984,60.03112
5985,60.06143
5986,60.08441
5987,60.05648
5988,60.01941
5989,60.031067
5990,60.064034
5991,60.066093
5992,60.05623
5993,60.07617
5994,60.10473
5995,60.094215
5996,60.05137
5997,60.044174
5998,60.077946
5999,60.093086
6000,60.06838
6001,60.04937
6002,60.064156
6003,60.07408
6004,60.046818
6005,60.03044
6006,60.058716
6007,60.08433
6008,60.059692
6009,60.020653
6010,60.028816
6011,60.062386
6012,60.06697
6013,60.05616
6014,60.07386
6015,60.10353
6016,60.09658
6017,60.053936
6018,60.042835
6019,60.075497
6020,60.093533
6021,60.070644
6022,60.04947
6023,60.06261
6024,60.07464
6025,60.049255
6026,60.03003
6027,60.056007
6028,60.084007
6029,60.062836
6030,60.02219
6031,60.02674
6032,60.060596
6033,60.06781
6034,60.056305
6035,60.071663
6036,60.10218
6037,60.098755
6038,60.056694
6039,60.041737
6040,60.072956
6041,60.09374
6042,60.07293
6043,60.04977
6044,60.061058
6045,60.074947
6046,60.051727
6047,60.02988
6048,60.053318
6049,60.083393
6050,60.065857
6051,60.02398
6052,60.02481
6053,60.05861
6054,60.068504
6055,60.056595
6056,60.069557
6057,60.10065
6058,60.10072
6059,60.059624
6060,60.040913
6061,60.07035
6062,60.09374
6063,60.075222
6064,60.050293
6065,60.059532
6066,60.07504
6067,60.0542
6068,60.029976
6069,60.05066
6070,60.082504
6071,60.068718
6072,60.026
6073,60.023033
6074,60.056473
6075,60.069065
6076,60.057022
6077,60.067543
6078,60.098934
6079,60.102394
6080,60.062653
6081,60.040337
6082,60.06769
6083,60.093468
6084,60.077454
6085,60.051006
6086,60.058014
6087,60.07488
6088,60.056618
6089,60.03034
6090,60.04805
6091,60.081337
6092,60.07138
6093,60.02828
6094,60.02146
6095,60.054184
6096,60.069473
6097,60.057594
6098,60.065655
6099,60.09706
6100,60.10381
6101,60.065792
6102,60.040043
6103,60.064995
6104,60.09292
6105,60.079594
6106,60.051895
6107,60.05654
6108,60.07448
6109,60.058975
6110,60.030937
