time,midi numbers
00:00,55.053314
00:00,55.0431
00:00,55.065445
00:00,55.106453
00:00,55.141052
00:00,55.149254
00:00,55.138763
00:00,55.13833
00:00,55.152866
00:00,55.156517
00:00,55.127953
00:00,55.08107
00:00,55.047806
00:00,55.04721
00:00,55.06639
00:00,55.074085
00:00,55.04861
00:00,55.004074
00:00,54.97316
00:00,54.970215
00:00,54.981136
00:00,54.985214
00:00,54.97992
00:00,54.983192
00:00,55.009884
00:00,55.05133
00:00,55.082733
00:00,55.08149
00:00,55.05639
00:00,55.042572
00:00,55.061104
00:00,55.101105
00:00,55.137875
00:00,55.149754
00:00,55.140026
00:00,55.137306
00:00,55.15099
00:00,55.157745
00:00,55.133194
00:00,55.086884
00:00,55.05027
00:00,55.045635
00:00,55.06391
00:00,55.074753
00:00,55.053513
00:00,55.009537
00:00,54.97554
00:00,54.969368
00:00,54.97986
00:00,54.985397
00:00,54.980576
00:00,54.98155
00:00,55.005325
00:00,55.046047
00:00,55.080288
00:00,55.083504
00:00,55.059666
00:00,55.042637
00:00,55.05713
00:00,55.095703
00:00,55.134235
00:00,55.14982
00:00,55.141388
00:00,55.136547
00:00,55.148956
00:00,55.158382
00:00,55.138012
00:00,55.09285
00:00,55.05333
00:00,55.044487
00:00,55.061337
00:00,55.074863
00:00,55.05803
00:00,55.015205
00:00,54.9784
00:00,54.968777
00:00,54.97846
00:00,54.98537
00:00,54.981285
00:00,54.98027
00:00,55.001003
00:00,55.04068
00:00,55.0773
00:00,55.08503
00:00,55.06304
00:00,55.04328
00:00,55.053566
00:00,55.09029
00:00,55.130207
00:00,55.149483
00:00,55.142868
00:00,55.136124
00:00,55.146935
00:00,55.158554
00:00,55.142456
00:00,55.098923
00:00,55.056896
00:00,55.043762
00:00,55.058727
00:00,55.074497
00:00,55.062088
00:00,55.02094
00:00,54.981697
00:00,54.968502
00:00,54.976982
00:00,54.98513
00:00,54.982063
00:00,54.979374
00:00,54.99701
00:00,55.035255
00:00,55.073853
00:00,55.086098
00:00,55.066475
00:00,55.044353
00:00,55.050415
00:00,55.084953
00:00,55.125908
00:00,55.148705
00:00,55.14437
00:00,55.13607
00:00,55.144947
00:00,55.15821
00:00,55.146423
00:00,55.105053
00:00,55.06095
00:00,55.043465
00:00,55.056084
00:00,55.073605
00:00,55.065605
00:00,55.026726
00:00,54.985558
00:00,54.968727
00:00,54.975616
00:00,54.9848
00:00,54.98291
00:00,54.97895
00:00,54.993446
00:00,55.02983
00:00,55.06993
00:00,55.086563
00:00,55.069862
00:00,55.04592
00:00,55.047718
00:00,55.079712
00:00,55.121246
00:00,55.14742
00:00,55.145798
00:00,55.136295
00:00,55.143047
00:00,55.157455
00:00,55.14989
00:00,55.111115
00:00,55.065502
00:00,55.043736
00:00,55.053555
00:00,55.072277
00:00,55.068596
00:00,55.032486
00:00,54.989784
00:00,54.969307
00:00,54.974213
00:00,54.984215
00:00,54.983665
00:00,54.978783
00:00,54.990227
00:00,55.024536
00:00,55.06564
00:00,55.086456
00:00,55.073147
00:00,55.048016
00:00,55.04559
00:00,55.074646
00:00,55.1164
00:00,55.14566
00:00,55.147095
00:00,55.13684
00:00,55.141304
00:00,55.15629
00:00,55.152786
00:00,55.117096
00:00,55.070473
00:00,55.044582
00:00,55.051197
00:00,55.070625
00:00,55.07106
00:00,55.03815
00:00,54.994324
00:00,54.97022
00:00,54.972782
00:00,54.983368
00:00,54.98426
00:00,54.97882
00:00,54.987316
00:00,55.019356
00:00,55.061043
00:00,55.085793
00:00,55.07627
00:00,55.05052
00:00,55.04401
00:00,55.069786
00:00,55.111347
00:00,55.14341
00:00,55.148193
00:00,55.13767
00:00,55.139763
00:00,55.15483
00:00,55.15515
00:00,55.122917
00:00,55.0758
00:00,55.045933
00:00,55.04902
00:00,55.068596
00:00,55.072895
00:00,55.04364
00:00,54.99924
00:00,54.971664
00:00,54.971565
00:00,54.98239
00:00,54.984787
00:00,54.979164
00:00,54.984856
00:00,55.014305
00:00,55.056114
00:00,55.084435
00:00,55.07903
00:00,55.05333
00:00,55.04299
00:00,55.065163
00:00,55.106056
00:00,55.140648
00:00,55.148994
00:00,55.13868
00:00,55.138405
00:00,55.153107
00:00,55.15693
00:00,55.128403
00:00,55.08141
00:00,55.047935
00:00,55.047195
00:00,55.066322
00:00,55.074135
00:00,55.048904
00:00,55.0045
00:00,54.973595
00:00,54.97052
00:00,54.981285
00:00,54.985188
00:00,54.979706
00:00,54.98285
00:00,55.0095
00:00,55.050995
00:00,55.08251
00:00,55.08142
00:00,55.05639
00:00,55.0425
00:00,55.06083
00:00,55.10064
00:00,55.137383
00:00,55.149406
00:00,55.139847
00:00,55.137283
00:00,55.151146
00:00,55.158085
00:00,55.133545
00:00,55.08719
00:00,55.05049
00:00,55.0457
00:00,55.06388
00:00,55.074806
00:00,55.05381
00:00,55.009995
00:00,54.97601
00:00,54.96972
00:00,54.98004
00:00,54.985405
00:00,54.9804
00:00,54.981224
00:00,55.00495
00:00,55.04573
00:00,55.080048
00:00,55.083424
00:00,55.059666
00:00,55.04258
00:00,55.056873
00:00,55.09527
00:00,55.13376
00:00,55.14948
00:00,55.14122
00:00,55.136528
00:00,55.149124
00:00,55.158737
00:00,55.138412
00:00,55.09317
00:00,55.053535
00:00,55.044537
00:00,55.061314
00:00,55.074913
00:00,55.05829
00:00,55.01563
00:00,54.97885
00:00,54.96913
00:00,54.97866
00:00,54.985397
00:00,54.981133
00:00,54.979965
00:00,55.00064
00:00,55.04037
00:00,55.077072
00:00,55.08497
00:00,55.063072
00:00,55.04323
00:00,55.05335
00:00,55.089912
00:00,55.129784
00:00,55.14916
00:00,55.142715
00:00,55.136147
00:00,55.14711
00:00,55.158905
00:00,55.14289
00:00,55.099308
00:00,55.05712
00:00,55.043804
00:00,55.05868
00:00,55.074516
00:00,55.06231
00:00,55.021378
00:00,54.982178
00:00,54.968903
00:00,54.977234
00:00,54.98521
00:00,54.98194
00:00,54.979103
00:00,54.996666
00:00,55.034927
00:00,55.073605
00:00,55.086
00:00,55.066498
00:00,55.044327
00:00,55.0502
00:00,55.084595
00:00,55.125473
00:00,55.14836
00:00,55.144203
00:00,55.136063
00:00,55.145103
00:00,55.158554
00:00,55.146873
00:00,55.105423
00:00,55.061172
00:00,55.043495
00:00,55.056015
00:00,55.073593
00:00,55.06579
00:00,55.027096
00:00,54.986
00:00,54.969124
00:00,54.975845
00:00,54.984848
00:00,54.98278
00:00,54.97864
00:00,54.99305
00:00,55.02945
00:00,55.06964
00:00,55.08645
00:00,55.069847
00:00,55.045864
00:00,55.04751
00:00,55.07935
00:00,55.120846
00:00,55.147064
00:00,55.145607
00:00,55.136272
00:00,55.14318
00:00,55.157764
00:00,55.150326
00:00,55.111496
00:00,55.065704
00:00,55.04373
00:00,55.053444
00:00,55.07223
00:00,55.068718
00:00,55.03277
00:00,54.990154
00:00,54.969646
00:00,54.974396
00:00,54.984238
00:00,54.983498
00:00,54.97844
00:00,54.989784
00:00,55.024117
00:00,55.065315
00:00,55.086296
00:00,55.073105
00:00,55.047947
00:00,55.045387
00:00,55.074287
00:00,55.115925
00:00,55.14529
00:00,55.146896
00:00,55.13681
00:00,55.14142
00:00,55.15661
00:00,55.15325
00:00,55.1175
00:00,55.070747
00:00,55.044662
00:00,55.05115
00:00,55.07057
00:00,55.071167
00:00,55.038452
00:00,54.994736
00:00,54.97061
00:00,54.973034
00:00,54.983448
00:00,54.98416
00:00,54.97854
00:00,54.986927
00:00,55.018936
00:00,55.0607
00:00,55.085575
00:00,55.07619
00:00,55.050484
00:00,55.04386
00:00,55.069458
00:00,55.110844
00:00,55.143013
00:00,55.14795
00:00,55.13758
00:00,55.139824
00:00,55.15512
00:00,55.15559
00:00,55.123283
00:00,55.076096
00:00,55.04609
00:00,55.049026
00:00,55.068558
00:00,55.072998
00:00,55.043964
00:00,54.999676
00:00,54.97207
00:00,54.97182
00:00,54.9825
00:00,54.98471
00:00,54.97889
00:00,54.984478
00:00,55.013916
00:00,55.055798
00:00,55.08427
00:00,55.079002
00:00,55.053314
00:00,55.042843
00:00,55.064865
00:00,55.105644
00:00,55.140232
00:00,55.1487
00:00,55.138584
00:00,55.138466
00:00,55.153328
00:00,55.157307
00:00,55.128845
00:00,55.081703
00:00,55.048016
00:00,55.047134
00:00,55.066254
00:00,55.07422
00:00,55.049137
00:00,55.004875
00:00,54.97399
00:00,54.970795
00:00,54.981388
00:00,54.9851
00:00,54.979446
00:00,54.98244
00:00,55.00906
00:00,55.050613
00:00,55.082336
00:00,55.08141
00:00,55.056366
00:00,55.042305
00:00,55.060516
00:00,55.10031
00:00,55.137047
00:00,55.14917
00:00,55.13981
00:00,55.137405
00:00,55.15142
00:00,55.15852
00:00,55.13408
00:00,55.08754
00:00,55.0505
00:00,55.04554
00:00,55.06375
00:00,55.074837
00:00,55.053978
00:00,55.010315
00:00,54.97642
00:00,54.970036
00:00,54.980186
00:00,54.98536
00:00,54.980175
00:00,54.980858
00:00,55.004494
00:00,55.04529
00:00,55.07984
00:00,55.083397
00:00,55.059624
00:00,55.04241
00:00,55.05658
00:00,55.094948
00:00,55.13343
00:00,55.14924
00:00,55.141174
00:00,55.136658
00:00,55.149387
00:00,55.15916
00:00,55.13895
00:00,55.093597
00:00,55.053646
00:00,55.04445
00:00,55.06121
00:00,55.074936
00:00,55.058456
00:00,55.015938
00:00,54.97927
00:00,54.969467
00:00,54.97882
00:00,54.98537
00:00,54.980927
00:00,54.97959
00:00,55.00019
00:00,55.03991
00:00,55.07685
00:00,55.084938
00:00,55.06303
00:00,55.04305
00:00,55.05305
00:00,55.08958
00:00,55.129433
00:00,55.148872
00:00,55.14261
00:00,55.136215
00:00,55.14731
00:00,55.159264
00:00,55.14339
00:00,55.09974
00:00,55.057297
00:00,55.043762
00:00,55.0586
00:00,55.07452
00:00,55.062485
00:00,55.021706
00:00,54.982582
00:00,54.969223
00:00,54.977386
00:00,54.98517
00:00,54.981728
00:00,54.97872
00:00,54.99621
00:00,55.0345
00:00,55.073353
00:00,55.08594
00:00,55.066498
00:00,55.04424
00:00,55.04998
00:00,55.084274
00:00,55.1251
00:00,55.148014
00:00,55.14403
00:00,55.136078
00:00,55.145256
00:00,55.158863
00:00,55.14733
00:00,55.1059
00:00,55.061455
00:00,55.043594
00:00,55.056007
00:00,55.07363
00:00,55.066006
00:00,55.027473
00:00,54.986374
00:00,54.969414
00:00,54.976006
00:00,54.984844
00:00,54.982582
00:00,54.97828
00:00,54.992622
00:00,55.0291
00:00,55.069416
00:00,55.086376
00:00,55.0699
00:00,55.04589
00:00,55.047363
00:00,55.07907
00:00,55.12046
00:00,55.14671
00:00,55.145416
00:00,55.136276
00:00,55.14332
00:00,55.158043
00:00,55.15076
00:00,55.11199
00:00,55.06605
00:00,55.043877
00:00,55.053474
00:00,55.07229
00:00,55.068947
00:00,55.033157
00:00,54.990593
00:00,54.97001
00:00,54.974625
00:00,54.984283
00:00,54.983368
00:00,54.978134
00:00,54.989376
00:00,55.02372
00:00,55.065063
00:00,55.086227
00:00,55.073166
00:00,55.047928
00:00,55.045204
00:00,55.073994
00:00,55.115654
00:00,55.144947
00:00,55.14671
00:00,55.136826
00:00,55.14157
00:00,55.15689
00:00,55.153694
00:00,55.118057
00:00,55.07104
00:00,55.044662
00:00,55.05105
00:00,55.07054
00:00,55.071312
00:00,55.038696
00:00,54.995132
00:00,54.971016
00:00,54.973297
00:00,54.983517
00:00,54.984043
00:00,54.978264
00:00,54.986515
00:00,55.018456
00:00,55.060333
00:00,55.08548
00:00,55.076195
00:00,55.05036
00:00,55.04358
00:00,55.069122
00:00,55.110565
00:00,55.14268
00:00,55.14776
00:00,55.1376
00:00,55.139984
00:00,55.155403
00:00,55.15603
00:00,55.123856
00:00,55.076393
00:00,55.04608
00:00,55.048897
00:00,55.06849
00:00,55.07309
00:00,55.044197
00:00,55.00009
00:00,54.972496
00:00,54.97213
00:00,54.982624
00:00,54.98465
00:00,54.978664
00:00,54.98411
00:00,55.013496
00:00,55.05545
00:00,55.084114
00:00,55.078987
00:00,55.053307
00:00,55.04271
00:00,55.064587
00:00,55.10526
00:00,55.13984
00:00,55.148445
00:00,55.13851
00:00,55.138542
00:00,55.153564
00:00,55.157707
00:00,55.12929
00:00,55.082077
00:00,55.048233
00:00,55.04717
00:00,55.06626
00:00,55.074337
00:00,55.049503
00:00,55.005333
00:00,54.974403
00:00,54.97109
00:00,54.98153
00:00,54.985073
00:00,54.979218
00:00,54.982086
00:00,55.008713
00:00,55.050354
00:00,55.08217
00:00,55.08139
00:00,55.056427
00:00,55.04229
00:00,55.060307
00:00,55.099937
00:00,55.136635
00:00,55.148872
00:00,55.1397
00:00,55.137463
00:00,55.15161
00:00,55.158886
00:00,55.134556
00:00,55.08796
00:00,55.05076
00:00,55.045612
00:00,55.063774
00:00,55.074936
00:00,55.054276
00:00,55.010727
00:00,54.976807
00:00,54.970306
00:00,54.98031
00:00,54.9853
00:00,54.979927
00:00,54.98046
00:00,55.00407
00:00,55.044952
00:00,55.079643
00:00,55.08336
00:00,55.05964
00:00,55.042313
00:00,55.056324
00:00,55.09457
00:00,55.133045
00:00,55.148952
00:00,55.14108
00:00,55.13672
00:00,55.149605
00:00,55.15955
00:00,55.13943
00:00,55.093975
00:00,55.053802
00:00,55.044403
00:00,55.061127
00:00,55.074966
00:00,55.05866
00:00,55.016293
00:00,54.979683
00:00,54.969795
00:00,54.978985
00:00,54.985344
00:00,54.980724
00:00,54.979248
00:00,54.999763
00:00,55.039467
00:00,55.076607
00:00,55.084877
00:00,55.06302
00:00,55.042923
00:00,55.05278
00:00,55.089226
00:00,55.129044
00:00,55.14856
00:00,55.142487
00:00,55.13625
00:00,55.147514
00:00,55.159653
00:00,55.14387
00:00,55.100132
00:00,55.057472
00:00,55.04376
00:00,55.058517
00:00,55.07454
00:00,55.062687
00:00,55.022057
00:00,54.983025
00:00,54.969604
00:00,54.977608
00:00,54.985207
00:00,54.981575
00:00,54.978416
00:00,54.99582
00:00,55.03412
00:00,55.07309
00:00,55.085846
00:00,55.06651
00:00,55.044174
00:00,55.04976
00:00,55.083923
00:00,55.124672
00:00,55.14767
00:00,55.143875
00:00,55.13607
00:00,55.145416
00:00,55.15921
00:00,55.147785
00:00,55.10627
00:00,55.061703
00:00,55.043655
00:00,55.05597
00:00,55.07364
00:00,55.066193
00:00,55.027874
00:00,54.98681
00:00,54.969757
00:00,54.97619
00:00,54.984867
00:00,54.982418
00:00,54.977943
00:00,54.992226
00:00,55.028767
00:00,55.069153
00:00,55.086258
00:00,55.0699
00:00,55.04589
00:00,55.047203
00:00,55.07872
00:00,55.12002
00:00,55.146343
00:00,55.145226
00:00,55.13624
00:00,55.143448
00:00,55.15838
00:00,55.151207
00:00,55.112343
00:00,55.066326
00:00,55.044006
00:00,55.053463
00:00,55.072266
00:00,55.0691
00:00,55.033554
00:00,54.991043
00:00,54.970406
00:00,54.974884
00:00,54.984375
00:00,54.983276
00:00,54.97786
00:00,54.98901
00:00,55.0234
00:00,55.06477
00:00,55.086052
00:00,55.073135
00:00,55.047966
00:00,55.045113
00:00,55.07365
00:00,55.115074
00:00,55.14449
00:00,55.146416
00:00,55.13668
00:00,55.141594
00:00,55.157124
00:00,55.154068
00:00,55.1183
00:00,55.071297
00:00,55.04483
00:00,55.051056
00:00,55.07049
00:00,55.071404
00:00,55.0391
00:00,54.995647
00:00,54.97149
00:00,54.97364
00:00,54.983696
00:00,54.98403
00:00,54.978073
00:00,54.986214
00:00,55.01815
00:00,55.06003
00:00,55.085236
00:00,55.076145
00:00,55.050423
00:00,55.043533
00:00,55.06881
00:00,55.11003
00:00,55.142197
00:00,55.147438
00:00,55.137436
00:00,55.13998
00:00,55.155594
00:00,55.156387
00:00,55.124146
00:00,55.076675
00:00,55.046272
00:00,55.048912
00:00,55.068455
00:00,55.073193
00:00,55.04456
00:00,55.000534
00:00,54.972916
00:00,54.97242
00:00,54.982742
00:00,54.98459
00:00,54.978416
00:00,54.98374
00:00,55.0131
00:00,55.055107
00:00,55.0839
00:00,55.078934
00:00,55.05327
00:00,55.042534
00:00,55.064262
00:00,55.104847
00:00,55.139465
00:00,55.14821
00:00,55.138443
00:00,55.138634
00:00,55.153828
00:00,55.158134
00:00,55.12975
00:00,55.08237
00:00,55.0483
00:00,55.0471
00:00,55.066177
00:00,55.074383
00:00,55.049736
00:00,55.00573
00:00,54.974808
00:00,54.971386
00:00,54.98165
00:00,54.985
00:00,54.978985
00:00,54.981705
00:00,55.00828
00:00,55.049973
00:00,55.081947
00:00,55.08133
00:00,55.056374
00:00,55.042152
00:00,55.06002
00:00,55.09954
00:00,55.13623
00:00,55.148586
00:00,55.139614
00:00,55.137527
00:00,55.151833
00:00,55.15927
00:00,55.134995
00:00,55.0883
00:00,55.05092
00:00,55.045612
00:00,55.06372
00:00,55.07499
00:00,55.05455
00:00,55.01119
00:00,54.97724
00:00,54.97062
00:00,54.98047
00:00,54.9853
00:00,54.97972
00:00,54.98011
00:00,55.003708
00:00,55.044693
00:00,55.07946
00:00,55.083332
00:00,55.05973
00:00,55.042336
00:00,55.05616
00:00,55.094227
00:00,55.13261
00:00,55.14861
00:00,55.140923
00:00,55.136734
00:00,55.149765
00:00,55.15987
00:00,55.139866
00:00,55.094387
00:00,55.05408
00:00,55.04451
00:00,55.061134
00:00,55.075047
00:00,55.058968
00:00,55.01674
00:00,54.98011
00:00,54.970127
00:00,54.979156
00:00,54.985344
00:00,54.98054
00:00,54.978897
00:00,54.99938
00:00,55.039204
00:00,55.07641
00:00,55.08484
00:00,55.063087
00:00,55.042915
00:00,55.052605
00:00,55.088875
00:00,55.12863
00:00,55.14822
00:00,55.142338
00:00,55.13627
00:00,55.14769
00:00,55.15999
00:00,55.144325
00:00,55.10052
00:00,55.057716
00:00,55.043785
00:00,55.058475
00:00,55.074566
00:00,55.062897
00:00,55.022446
00:00,54.983444
00:00,54.969933
00:00,54.977783
00:00,54.98523
00:00,54.9814
00:00,54.97807
00:00,54.995407
00:00,55.03376
00:00,55.07286
00:00,55.085793
00:00,55.066532
00:00,55.04412
00:00,55.04955
00:00,55.08358
00:00,55.124283
00:00,55.147354
00:00,55.14373
00:00,55.1361
00:00,55.145588
00:00,55.15955
00:00,55.148247
00:00,55.106705
00:00,55.06193
00:00,55.043686
00:00,55.05591
00:00,55.07364
00:00,55.06637
00:00,55.028175
00:00,54.98722
00:00,54.97013
00:00,54.97641
00:00,54.98491
00:00,54.982277
00:00,54.97763
00:00,54.991783
00:00,55.028297
00:00,55.068867
00:00,55.08618
00:00,55.069916
00:00,55.045776
00:00,55.046974
00:00,55.078407
00:00,55.119656
00:00,55.145996
00:00,55.14504
00:00,55.13624
00:00,55.143585
00:00,55.15867
00:00,55.151657
00:00,55.11283
00:00,55.06662
00:00,55.04408
00:00,55.053436
00:00,55.07229
00:00,55.06929
00:00,55.03394
00:00,54.991455
00:00,54.970764
00:00,54.975082
00:00,54.984413
00:00,54.98313
00:00,54.97754
00:00,54.988586
00:00,55.022995
00:00,55.064514
00:00,55.08599
00:00,55.07318
00:00,55.04795
00:00,55.044968
00:00,55.0734
00:00,55.114784
00:00,55.144173
00:00,55.14625
00:00,55.13672
00:00,55.141785
00:00,55.15744
00:00,55.154537
00:00,55.118904
00:00,55.07166
00:00,55.04492
00:00,55.051033
00:00,55.070526
00:00,55.071594
00:00,55.03945
00:00,54.99599
00:00,54.971752
00:00,54.973785
00:00,54.983665
00:00,54.983826
00:00,54.977676
00:00,54.98571
00:00,55.017715
00:00,55.059784
00:00,55.085197
00:00,55.076214
00:00,55.05042
00:00,55.04339
00:00,55.068542
00:00,55.109703
00:00,55.141857
00:00,55.147236
00:00,55.13742
00:00,55.14012
00:00,55.155876
00:00,55.156822
00:00,55.12468
00:00,55.07701
00:00,55.04635
00:00,55.04886
00:00,55.06842
00:00,55.073296
00:00,55.04481
00:00,55.000893
00:00,54.97326
00:00,54.972626
00:00,54.98278
00:00,54.984444
00:00,54.978092
00:00,54.983288
00:00,55.012634
00:00,55.054764
00:00,55.083763
00:00,55.078938
00:00,55.053234
00:00,55.042366
00:00,55.063957
00:00,55.10448
00:00,55.139065
00:00,55.14794
00:00,55.138367
00:00,55.138702
00:00,55.154053
00:00,55.158524
00:00,55.13022
00:00,55.082726
00:00,55.048424
00:00,55.04705
00:00,55.06612
00:00,55.07447
00:00,55.04998
00:00,55.006126
00:00,54.97525
00:00,54.971695
00:00,54.98178
00:00,54.984955
00:00,54.978745
00:00,54.98134
00:00,55.007843
00:00,55.049595
00:00,55.081776
00:00,55.081314
00:00,55.056374
00:00,55.041996
00:00,55.059734
00:00,55.099205
00:00,55.13588
00:00,55.148354
00:00,55.139545
00:00,55.13762
00:00,55.15209
00:00,55.159706
00:00,55.135494
00:00,55.088665
00:00,55.051037
00:00,55.045567
00:00,55.063652
00:00,55.07505
00:00,55.05478
00:00,55.011555
00:00,54.977676
00:00,54.970963
00:00,54.980637
00:00,54.985268
00:00,54.979515
00:00,54.97975
00:00,55.003273
00:00,55.044262
00:00,55.079247
00:00,55.083282
00:00,55.059685
00:00,55.04216
00:00,55.055866
00:00,55.09385
00:00,55.13222
00:00,55.148335
00:00,55.140827
00:00,55.1368
00:00,55.149986
00:00,55.16028
00:00,55.14035
00:00,55.094757
00:00,55.05423
00:00,55.04447
00:00,55.061073
00:00,55.075092
00:00,55.05918
00:00,55.01714
00:00,54.980576
00:00,54.970497
00:00,54.97937
00:00,54.985374
00:00,54.980392
00:00,54.9786
00:00,54.99901
00:00,55.038826
00:00,55.076157
00:00,55.084763
00:00,55.063087
00:00,55.04287
00:00,55.05237
00:00,55.08851
00:00,55.128204
00:00,55.147877
00:00,55.14216
00:00,55.13626
00:00,55.147827
00:00,55.160305
00:00,55.144745
00:00,55.100906
00:00,55.057938
00:00,55.04383
00:00,55.058426
00:00,55.074566
00:00,55.063087
00:00,55.02281
00:00,54.983902
00:00,54.97033
00:00,54.978027
00:00,54.98528
00:00,54.981274
00:00,54.97779
00:00,54.995026
00:00,55.033367
00:00,55.07257
00:00,55.085667
00:00,55.06651
00:00,55.04406
00:00,55.049343
00:00,55.083214
00:00,55.12382
00:00,55.14698
00:00,55.143524
00:00,55.136055
00:00,55.145714
00:00,55.15986
00:00,55.148674
00:00,55.107063
00:00,55.062183
